Handle,Title,Body (HTML),Vendor,Product Category,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / Condition,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Sweden,Status
Svanefors Kuddstopp 500g Vit,Svanefors Kuddstopp 500g Vit,"Ge dina prydnadskuddar ett lyft med denna syntetfyllning! Med en vikt på 500g får du en perfekt balans mellan komfort och stöd. Den vita färgen gör att den smälter in i alla inredningar, vilket ger dina kuddar ett fräscht och inbjudande utseende. Perfekt för att skapa en mysig atmosfär i ditt hem!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-563,500.0,shopify,10,continue,manual,119,119,TRUE,TRUE,7332623361293,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/0740-71-001.jpg,1,Svanefors Kuddstopp 500g Vit,FALSE,Svanefors Kuddstopp 500g Vit | Nordic Details,Ge dina kuddar nytt liv med vår syntetfyllning! 500g av perfekt balans mellan komfort och stöd. Fräsch vit färg för alla inredningar.,female,adult,new,vit,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/0740-71-001.jpg,g,se_vat_25,46,TRUE,active
Svanefors Linnevatten Sand Fresh & Soft 500ml,Svanefors Linnevatten Sand Fresh & Soft 500ml,"Ge dina textilier en fräsch och nytvättad känsla med detta linnevatten! Den uppfriskande doften sprider sig när du sprayar på efter strykning eller mellan tvättarna. Perfekt för att fräscha upp sängkläder, gardiner och kläder. En enkel och effektiv lösning för att hålla ditt hem doftande och inbjudande!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-INR-028,450.0,shopify,15,continue,manual,199,199,TRUE,TRUE,7332623421850,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1577-89-000.jpg,1,Svanefors Linnevatten Sand Fresh & Soft 500ml,FALSE,Svanefors Linnevatten Sand Fresh & Soft 500ml | Nordic Details,Fräscha upp dina textilier med vårt linnevatten! Spraya för en nytvättad känsla och njut av en uppfriskande doft mellan tvättarna.,female,adult,new,transparant,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1577-89-000.jpg,g,se_vat_25,77,TRUE,active
Svanefors Linnevatten Sand Fresh & Soft 500ml,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1577-89-000_1m.jpg,2,,,,,,,,,,,,,,
Svanefors Stine Barnförkläde Röd 65x50cm,Svanefors Stine Barnförkläde Röd 65x50cm,"Ge ditt barn en rolig och trygg matlagningsupplevelse med detta charmiga förkläde! Tillverkat av mjuk bomull, erbjuder det både komfort och stil med en söt brodyr längs fickan. Med sina justerbara band runt nacke och midja kan du enkelt anpassa storleken för en perfekt passform. Dessutom är förklädet certifierat enligt STANDARD 100 by OEKO-TEX®, vilket innebär att det är fritt från skadliga ämnen – bra för både barn och miljö. Låt kreativiteten flöda i köket med detta praktiska och säkra tillbehör!",Svanefors,Home & Garden > Kitchen & Dining,TRUE,Title,Default Title,SVA-KÖK-018,317.0,shopify,84,continue,manual,179,179,TRUE,TRUE,7332623422796,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/pim-item/batch/1599-49-004_1.jpg,1,Svanefors Stine Barnförkläde Röd 65x50cm,FALSE,Svanefors Stine Barnförkläde Röd 65x50cm | Nordic Details,"Ge ditt barn en trygg och rolig matlagningsupplevelse med vårt charmiga, justerbara förkläde i mjuk bomull. Säkert och stiligt!",female,adult,new,röd,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/pim-item/batch/1599-49-004_1.jpg,g,se_vat_25,69,TRUE,active
Svanefors Juni Löpare Kanel 35x120cm,Svanefors Juni Löpare Kanel 35x120cm,"Ge ditt bord en elegant touch med denna ripsvävda bordslöpare. Den subtila väveffekten livar upp din dukning och skapar en inbjudande atmosfär. Med måtten 35x120 cm passar den perfekt för både vardag och fest. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är säker för både din hälsa och miljön. Låt din inredning stråla med denna stiliga och hållbara detalj!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-048,190.0,shopify,54,continue,manual,179,179,TRUE,TRUE,7332623403962,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-006.jpg,1,Svanefors Juni Löpare Kanel 35x120cm,FALSE,Svanefors Juni Löpare Kanel 35x120cm | Nordic Details,Ge ditt bord en elegant touch med vår ripsvävda bordslöpare. Perfekt för alla tillfällen och certifierad säker för hälsa och miljö!,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-006.jpg,g,se_vat_25,26,TRUE,active
Svanefors Juni Löpare Kanel 35x120cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-006_1.jpg,2,,,,,,,,,,,,,,
Svanefors Juni Löpare Brun 35x120cm,Svanefors Juni Löpare Brun 35x120cm,"Ge ditt bord en elegant touch med denna ripsvävda bordslöpare. Den diskreta väveffekten livar upp din dukning och skapar en inbjudande atmosfär. Med måtten 35x120 cm passar den perfekt för både vardag och fest. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är säker för både din hälsa och miljön. Låt din inredning stråla med denna stiliga och hållbara detalj!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-564,190.0,shopify,54,continue,manual,179,179,TRUE,TRUE,7332623407991,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-063.jpg,1,Svanefors Juni Löpare Brun 35x120cm,FALSE,Svanefors Juni Löpare Brun 35x120cm | Nordic Details,Ge ditt bord en elegant touch med vår ripsvävda bordslöpare. Perfekt för alla tillfällen och certifierad för din trygghet!,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-063.jpg,g,se_vat_25,26,TRUE,active
Svanefors Juni Löpare Brun 35x120cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-81-063_2.jpg,2,,,,,,,,,,,,,,
Svanefors Juni Löpare Brun 35x90cm,Svanefors Juni Löpare Brun 35x90cm,"Ge ditt bord en elegant touch med denna ripsvävda bordslöpare. Den diskreta väveffekten livar upp din dukning och skapar en inbjudande atmosfär. Med måtten 35x90 cm passar den perfekt för både vardag och fest. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är fri från skadliga ämnen och säker för både dig och miljön. Låt din inredning stråla med denna stiliga och hållbara löpare!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-565,150.0,shopify,6,continue,manual,149,149,TRUE,TRUE,7332623408011,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-063.jpg,1,Svanefors Juni Löpare Brun 35x90cm,FALSE,Svanefors Juni Löpare Brun 35x90cm | Nordic Details,"Ge ditt bord en elegant touch med vår ripsvävda bordslöpare. Certifierad och miljövänlig, perfekt för både vardag och fest!",female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-063.jpg,g,se_vat_25,23,TRUE,active
Svanefors Juni Löpare Brun 35x90cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-063_1.jpg,2,,,,,,,,,,,,,,
Svanefors Juni Löpare Brun 40x160cm,Svanefors Juni Löpare Brun 40x160cm,"Ge ditt bord en elegant touch med denna ripsvävda bordslöpare. Den diskreta väveffekten livar upp din dukning och skapar en inbjudande atmosfär. Med måtten 40x160 cm passar den perfekt för både vardag och fest. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är säker för både din hälsa och miljön. Låt din inredning stråla med stil och omtanke!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-049,200.0,shopify,6,continue,manual,249,249,TRUE,TRUE,7332623408028,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-89-063.jpg,1,Svanefors Juni Löpare Brun 40x160cm,FALSE,Svanefors Juni Löpare Brun 40x160cm | Nordic Details,Ge ditt bord en elegant touch med vår ripsvävda bordslöpare. Perfekt för alla tillfällen och certifierad för din trygghet.,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-89-063.jpg,g,se_vat_25,40,TRUE,active
Svanefors Juni Löpare Brun 40x160cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-89-063_1.jpg,2,,,,,,,,,,,,,,
Svanefors Juni Löpare Kanel 35x90cm,Svanefors Juni Löpare Kanel 35x90cm,"Ge ditt bord en elegant touch med denna ripsvävda bordslöpare. Den subtila väveffekten livar upp ytan och skapar en inbjudande atmosfär. Med måtten 35x90 cm är den perfekt för både vardag och fest. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är fri från skadliga ämnen och säker för både din hälsa och miljön. Låt din dukning stråla med stil och omtanke!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-566,150.0,shopify,6,continue,manual,149,149,TRUE,TRUE,7332623404006,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-006.jpg,1,Svanefors Juni Löpare Kanel 35x90cm,FALSE,Svanefors Juni Löpare Kanel 35x90cm | Nordic Details,"Ge ditt bord en elegant touch med vår ripsvävda bordslöpare. Certifierad och stilren, perfekt för alla tillfällen!",female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-006.jpg,g,se_vat_25,23,TRUE,active
Svanefors Juni Löpare Kanel 35x90cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1205-72-006_1.jpg,2,,,,,,,,,,,,,,
Svanefors Sabina Tablett Beige 35x45cm,Svanefors Sabina Tablett Beige 35x45cm,"Ge ditt bord en elegant touch med denna stiliga bordstablett i en mjuk bomull/linnemix. Den vågiga kanten och den beige overlocken ger en charmig detalj som lyfter din dukning. Med en storlek på 35x45 cm och en linneliknande känsla tack vare det chambreyvävda tyget, är denna tablett både praktisk och vacker. Dessutom är den certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är fri från skadliga ämnen för både din hälsa och miljön. Perfekt för att skapa en inbjudande atmosfär vid varje måltid!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-050,40.0,shopify,216,continue,manual,129,129,TRUE,TRUE,7332623423199,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1566-82-124/pim-item/uploads/1566-82-124/1566-82-124_1.jpg,1,Svanefors Sabina Tablett Beige 35x45cm,FALSE,Svanefors Sabina Tablett Beige 35x45cm | Nordic Details,"Ge ditt bord en elegant touch med vår stiliga bordstablett i bomull/linnemix. Certifierad och praktisk, perfekt för varje dukning!",female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1566-82-124/pim-item/uploads/1566-82-124/1566-82-124_1.jpg,g,se_vat_25,50,TRUE,active
Svanefors Sabina Tablett Beige 35x45cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/uploads/1566-82-124/pim-item/uploads/1566-82-124/1566-82-124_2.jpg,2,,,,,,,,,,,,,,
Svanefors Sabina Tablett Beige 35x45cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/pim-item/batch/1566-82-124_1m.jpg,3,,,,,,,,,,,,,,
Svanefors Sabina Tablett Beige 35x45cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1566-82-124_2m.jpg,4,,,,,,,,,,,,,,
Svanefors Löpare Turkos 35x120cm,Svanefors Löpare Turkos 35x120cm,"Ge ditt bord en fräsch och stilren look med denna eleganta löpare i en vacker turkos nyans. Med sina mått på 35x120 cm passar den perfekt för både vardags- och festliga tillfällen. Tillverkad av 100% bomull, erbjuder den en mjuk och behaglig känsla. Den är lättskött och kan tvättas i maskin vid 30 grader, vilket gör den praktisk för dagligt bruk. Låt denna löpare bli en del av din inredning och skapa en inbjudande atmosfär i ditt hem!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-567,320.0,shopify,1,continue,manual,10,10,TRUE,TRUE,7332623186186,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/6924-87-072_1.jpeg,1,Svanefors Löpare Turkos 35x120cm,FALSE,Svanefors Löpare Turkos 35x120cm | Nordic Details,Ge ditt bord en stilren look med vår turkosa löpare i 100% bomull. Perfekt för alla tillfällen och lätt att tvätta! Skapa en inbjudande atmosfär.,female,adult,new,ingen färg hittad,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/6924-87-072_1.jpeg,g,se_vat_25,4,TRUE,active
Svanefors Turid Löpare Offwhite 48x150cm,Svanefors Turid Löpare Offwhite 48x150cm,"Ge ditt bord en rustik och stilren touch med denna eleganta bordlöpare i grov juteväv. Med fransar på kortsidorna och ett färgat parti i mitten, blir den en perfekt detalj för både festliga tillfällen och vardagsbruk. Måtten 48x150 cm, inklusive fransar, gör den lätt att placera på olika bordstyper. Låt denna löpare bli en del av din inredning och skapa en varm och inbjudande atmosfär i ditt hem. Enkel att underhålla – torka bara av med en fuktig trasa!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-568,650.0,shopify,4,continue,manual,399,399,TRUE,TRUE,7332623423892,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-87-002_1.jpg,1,Svanefors Turid Löpare Offwhite 48x150cm,FALSE,Svanefors Turid Löpare Offwhite 48x150cm | Nordic Details,"Ge ditt bord en rustik stil med vår eleganta jute-bordlöpare. Perfekt för fest och vardag, lätt att rengöra och passar alla bordstyper!",female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-87-002_1.jpg,g,se_vat_25,153,TRUE,active
Svanefors Turid Löpare Offwhite 48x150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-87-002_2.jpg,2,,,,,,,,,,,,,,
Svanefors Turid Löpare Offwhite 48x150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-87-002_1m.jpg,3,,,,,,,,,,,,,,
Svanefors Turid Löpare Offwhite 48x150cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-87-002_2m.jpg,4,,,,,,,,,,,,,,
Svanefors Turid Tablett Offwhite 35x48cm,Svanefors Turid Tablett Offwhite 35x48cm,"Ge ditt bord en rustik och stilren touch med denna eleganta bordstablett i grov juteväv. Den offwhite färgen ger en mjuk och inbjudande känsla, medan det färgade partiet i mitten skapar en intressant detalj. Med fransar på kortsidorna får du en charmig finish som passar perfekt i både moderna och traditionella hem. Med måtten 35x48 cm är den idealisk för att skydda ditt bord samtidigt som den tillför en personlig stil. Enkel att rengöra – torka bara av med en fuktig trasa. Perfekt för både vardag och fest!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-051,200.0,shopify,8,continue,manual,99,99,TRUE,TRUE,7332623423885,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-82-002_1.jpg,1,Svanefors Turid Tablett Offwhite 35x48cm,FALSE,Svanefors Turid Tablett Offwhite 35x48cm | Nordic Details,Ge ditt bord en rustik stil med vår eleganta bordstablett i jute. Offwhite med färgad detalj och charmiga fransar. Enkel att rengöra!,female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-82-002_1.jpg,g,se_vat_25,38,TRUE,active
Svanefors Turid Tablett Offwhite 35x48cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-82-002_2.jpg,2,,,,,,,,,,,,,,
Svanefors Turid Tablett Offwhite 35x48cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1619-82-002_1m.jpg,3,,,,,,,,,,,,,,
Svanefors Anita Löpare Natur 40x140cm,Svanefors Anita Löpare Natur 40x140cm,"Ge ditt bord en rustik touch med denna eleganta bordlöpare i grov juteväv. Med sina charmiga fransar på kortsidorna blir den en perfekt detalj för både festliga tillfällen och vardagsbruk. Måtten 40x140 cm gör den lätt att placera, och den naturliga färgen smälter in i alla inredningsstilar. En stilren och praktisk lösning som enkelt kan torkas av med en fuktig trasa för att hålla den fräsch. Låt din dukning bli en upplevelse med denna tidlösa löpare!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-052,800.0,shopify,4,continue,manual,599,599,TRUE,TRUE,7332623419260,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-87-125_3.jpg,1,Svanefors Anita Löpare Natur 40x140cm,FALSE,Svanefors Anita Löpare Natur 40x140cm | Nordic Details,"Ge ditt bord en rustik charm med vår eleganta jute-bordlöpare. Perfekt för alla tillfällen, lätt att rengöra och passar alla inredningsstilar!",female,adult,new,natur,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-87-125_3.jpg,g,se_vat_25,230,TRUE,active
Svanefors Anita Löpare Natur 40x140cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-87-125_1m.jpg,2,,,,,,,,,,,,,,
Svanefors Anita Löpare Natur 40x140cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-87-125_32.jpg,3,,,,,,,,,,,,,,
Svanefors Anita Löpare Natur 40x140cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-87-125_.jpg,4,,,,,,,,,,,,,,
Svanefors Anita Tablett Natur 35x50cm,Svanefors Anita Tablett Natur 35x50cm,Ge ditt bord en rustik touch med denna eleganta bordstablett i grov juteväv. Med sina generösa mått på 35x50 cm är den perfekt för att skydda ytor samtidigt som den tillför en naturlig och stilren känsla. Den enfärgade designen gör att den passar in i alla inredningsstilar. Enkel att underhålla – torka bara av med en fuktig trasa för att hålla den fräsch. Låt denna bordstablett bli en vacker del av ditt hem!,Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-053,270.0,shopify,8,continue,manual,149,149,TRUE,TRUE,7332623419277,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-82-125.jpg,1,Svanefors Anita Tablett Natur 35x50cm,FALSE,Svanefors Anita Tablett Natur 35x50cm | Nordic Details,Ge ditt bord en rustik stil med vår eleganta jute-bordstablett. Skydda ytor och tillför naturlig charm. Enkel att rengöra och passar alla inredningar!,female,adult,new,natur,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-82-125.jpg,g,se_vat_25,57,TRUE,active
Svanefors Anita Tablett Natur 35x50cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-82-125_2.jpg,2,,,,,,,,,,,,,,
Svanefors Anita Tablett Natur 35x50cm,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1513-82-125_1m.jpg,3,,,,,,,,,,,,,,
Svanefors Panama Löpare M Brun 40x160cm,Svanefors Panama Löpare M Brun 40x160cm,"Ge ditt bord en stilren och elegant touch med denna vackra bordlöpare i bomull. Den är vävd med tvåfärgat garn som skapar en fin och unik effekt. Med sina generösa mått på 40x160 cm passar den perfekt för både vardags- och festliga tillfällen. 

Dessutom är produkten certifierad enligt STANDARD 100 by OEKO-TEX®, vilket innebär att den är testad och fri från skadliga ämnen, både för din hälsa och för miljön. En perfekt kombination av stil och trygghet!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-054,250.0,shopify,84,continue,manual,299,299,TRUE,TRUE,7332623419208,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1406-89-012.jpg,1,Svanefors Panama Löpare M Brun 40x160cm,FALSE,Svanefors Panama Löpare M Brun 40x160cm | Nordic Details,"Ge ditt bord en elegant touch med vår tvåfärgade bomullsbordlöpare. Certifierad och miljövänlig, perfekt för alla tillfällen!",female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1406-89-012.jpg,g,se_vat_25,50,TRUE,active
